1792.0,-0.03169742367172348
1920.0,-0.39339929798359463
1796.0,-0.1299974288793705
1924.0,-0.020278699481882292
1800.0,-0.4107696422509897
1928.0,-0.15078674655481
1804.0,-0.23355716720211164
1932.0,-0.41163280484733394
1808.0,-0.04246755173964127
1936.0,-0.21340699638244326
1812.0,-0.37222326817279666
1940.0,-0.0010382872847946507
1816.0,-0.3730228950374913
1944.0,-0.378380134447929
1820.0,-0.3205493337480601
1948.0,-0.36726050236771074
1824.0,-0.2551454904647535
1952.0,-0.30890018953620774
1828.0,-0.3324196526347919
1956.0,-0.27191637827045695
1832.0,-0.39609445282112726
1960.0,-0.3440464882401273
1836.0,-0.02763748058219386
1964.0,-0.39196602324709723
1840.0,-0.13688010502456516
1968.0,-0.016994932727255916
1844.0,-0.4111057407599439
1972.0,-0.1577882503244547
1848.0,-0.22691651356624995
1976.0,-0.41182406306219
1852.0,-5.26317307764468E-5
1980.0,-0.20655498200756953
1856.0,-0.37434282210465025
1984.0,-0.0019955056246989786
1860.0,-0.37128389692305863
1988.0,-0.38030023295522825
1864.0,-0.3167840441618188
1992.0,-0.3649768854634203
1868.0,-0.26094655122552296
1996.0,-0.3047718629816998
1872.0,-0.33646704082694634
2000.0,-0.27711154559002577
1876.0,-0.39477521223196105
2004.0,-0.3475754353453004
1880.0,-0.02382865210331115
2008.0,-0.3904746672445972
1756.0,-0.41038492839631063
1884.0,-0.1438136429943925
2012.0,-0.013984191559645911
1760.0,-0.2401111053135798
1888.0,-0.4113934085482767
1764.0,-0.07712157455388118
1892.0,-0.22019703962278445
1768.0,-0.370034779121791
1896.0,-3.899995650018043E-4
1772.0,-0.37457967120862384
1900.0,-0.37639471029882665
1776.0,-0.32420274595696696
1904.0,-0.36936297991893713
1780.0,-0.24911306025620233
1908.0,-0.312902556107552
1784.0,-0.32820288260506153
1912.0,-0.2665321778197167
1788.0,-0.3973576744309946
1916.0,-0.34034320184260575
1793.0,-0.35127931272460716
1921.0,-0.15271956636774192
1797.0,-0.38042754229511105
1925.0,-0.35929999090739617
1801.0,-0.3483929452092676
1929.0,-0.37932319761580435
1805.0,-0.19405019020257572
1933.0,-0.339353981672805
